d1,d2,d3,d5,d11,d12,d13,d18,E,Smax(Mpa)
32.09204545,76.86742424,81.17022727,2.790227273,8.004166667,99.73204545,6.291363636,2.906236303,64409.04321,113.3687701
32.07083333,72.89530303,84.34068182,3.302348485,17.85416667,95.48977273,4.761363636,5.096377695,63490.34821,49.55858001
32.99886364,69.47681818,80.01477273,2.488863636,12.07083333,88.39159091,6.716818182,4.156446203,75292.04552,69.8396655
27.53143939,74.24863636,81.08568182,4.107954545,8.529166667,100.2588636,7.502272727,4.654100823,74108.34235,83.6545676
30.87234848,79.21378788,84.91840909,1.911742424,9.2625,114.8434091,5.612272727,5.349410737,67518.47244,94.41049997
31.03143939,76.46318182,77.16840909,2.36280303,8.970833333,108.1888636,5.707727273,3.118476738,61423.28446,113.2105912
28.2155303,78.65136364,83.60795455,2.390378788,14.62083333,101.4234091,5.784090909,5.148763246,55787.44398,66.80044846
31.80037879,70.71590909,81.15613636,2.553863636,7.8875,90.30477273,7.622272727,2.162399787,55080.75552,185.0641265
31.93295455,72.60530303,79.57795455,2.721287879,11.6375,88.30840909,5.353181818,5.54132811,58525.86177,76.9411065
30.31022727,80.34742424,70.94022727,1.81719697,16.3375,105.9152273,7.428636364,5.893067032,65963.75783,81.52091946
31.4344697,72.79863636,78.22522727,2.536136364,7.8125,108.3829545,7.311363636,4.528328108,59603.56167,86.53500968
29.64734848,70.32924242,78.02795455,3.144772727,8.729166667,113.0688636,8.045,3.294051982,54091.39167,126.9438201
30.9625,72.6580303,84.48159091,2.144166667,16.1625,112.5143182,5.080454545,3.384307099,56759.14061,89.2457893
32.01780303,78.73045455,76.19613636,3.146742424,13.42916667,85.11977273,7.878636364,5.997590687,75716.0586,64.99751125
30.65492424,80.76924242,84.96068182,2.238712121,12.9375,92.66159091,8.088636364,3.266861264,66864.78562,92.41552329
31.5405303,78.55469697,72.54659091,2.49280303,18.02916667,81.93113636,6.768636364,5.572822431,68136.82485,49.2716107
28.3375,80.54954545,86.25704545,3.296439394,17.42916667,94.87977273,6.831363636,5.459607521,65716.41687,63.81850575
29.93371212,71.13772727,74.32204545,1.832954545,8.0875,107.3015909,5.061363636,2.892759699,63949.69571,130.367851
28.05113636,74.58257576,75.26613636,1.771893939,9.4375,96.18295455,7.742272727,5.971427755,65804.75292,66.80528119
29.04810606,76.53348485,84.49568182,1.75219697,15.79583333,88.11431818,7.464090909,4.997778,53402.37042,56.83333974
27.2344697,78.51075758,84.32659091,2.276136364,14.24583333,115.5920455,6.266818182,5.53883954,65168.73331,76.78529847
30.0344697,69.8019697,77.46431818,1.8625,17.22916667,107.8838636,4.960454545,4.676249267,65610.4136,99.05026897
29.60492424,78.95015152,86.35568182,2.185530303,15.1875,96.04431818,6.869545455,5.061346159,59939.23869,57.56006043
27.32462121,70.13590909,71.4475,1.923560606,7.6875,104.8893182,7.101363636,2.513578144,71546.59668,187.8209181
27.20265152,76.95530303,87.75068182,3.089621212,12.1625,95.57295455,7.788636364,2.331348359,73366.31947,178.7702455
27.38295455,79.74106061,80.33886364,4.0725,17.05416667,105.5270455,4.946818182,6.193330138,54250.39657,58.75893972
30.89886364,77.71984848,82.74840909,2.713409091,8.645833333,84.42659091,4.753181818,5.559691367,57165.48648,55.30258129
29.22840909,72.66681818,79.63431818,3.851893939,16.79583333,91.63568182,7.390454545,2.017044975,68631.50677,146.07847
27.5844697,74.32772727,70.26386364,1.710833333,15.52916667,85.86840909,5.375,1.96202117,60168.91244,150.5095928
31.90113636,71.29590909,70.06659091,3.203863636,9.379166667,106.4420455,6.566818182,4.975865827,68967.18379,65.92040277
29.28674242,77.68469697,70.75704545,3.946439394,8.1125,99.89840909,5.617727273,3.344310436,56176.12263,128.3439744
32.89810606,75.36469697,77.21068182,2.140227273,12.5625,114.9265909,7.785909091,2.22892012,65292.40379,156.4932634
29.57310606,80.23318182,84.60840909,2.425833333,14.02916667,90.69295455,5.994090909,4.257752953,60009.90754,63.192568
32.81325758,73.2380303,78.29568182,2.914318182,11.27083333,114.3443182,7.065909091,5.041522495,63137.00398,62.81905434
27.71174242,73.91469697,86.07386364,4.100075758,15.3875,81.07159091,6.662272727,2.844884007,58137.18311,96.79057157
26.9375,77.94833333,72.49022727,2.230833333,11.45416667,86.61704545,5.410454545,5.465915238,65345.40542,64.08462962
33.43371212,73.65984848,71.47568182,3.33780303,14.15416667,89.00159091,4.886818182,4.69958333,64391.376,49.9859618
29.98143939,75.42621212,85.56659091,1.769924242,16.34583333,90.22159091,6.995,4.978601399,70592.56725,79.4472962
27.20795455,72.09560606,83.49522727,4.039015152,16.9375,100.9797727,5.162272727,4.745200632,66723.44792,69.04927304
29.83295455,74.86378788,72.26477273,3.76719697,17.52083333,95.2125,5.091363636,4.66094981,67730.47898,63.22265777
32.79204545,75.59318182,87.44068182,2.835530303,10.62083333,93.6875,4.837727273,4.75232725,74391.01774,52.68414376
28.27916667,70.76863636,87.55340909,2.146136364,11.1375,100.0925,6.536818182,1.99440353,66352.43648,184.2872139
27.38825758,71.085,71.77159091,2.75280303,17.99583333,96.4325,6.667727273,2.510901595,75080.03899,137.5185973
30.00795455,72.03409091,69.85522727,2.114621212,14.87083333,82.48568182,4.968636364,2.902315256,56511.79965,86.944887
29.39280303,70.6719697,75.54795455,3.558409091,13.45416667,102.0334091,6.929545455,3.630762257,54338.73263,83.86249567
29.00568182,74.81984848,74.51931818,3.534772727,9.904166667,88.66886364,8.058636364,2.629226762,57324.49138,135.8860143
29.26022727,76.51590909,84.53795455,3.554469697,11.59583333,90.0275,6.924090909,6.003047247,62924.99744,47.18903576
27.87613636,76.06772727,86.13022727,2.335227273,12.02083333,95.26795455,6.389545455,2.3707443,63561.01706,141.7719402
31.20643939,77.98348485,83.55159091,3.286590909,12.40416667,109.2979545,7.835,5.201412478,69302.86081,69.81798664
31.05265152,74.55621212,79.59204545,1.880227273,7.729166667,105.7211364,5.636818182,5.566995237,63243.00725,58.63964738
30.82462121,72.59651515,82.9175,2.7725,14.07083333,91.8575,6.239545455,3.812688951,59903.90427,72.57012087
32.99356061,74.47712121,74.67431818,3.178257576,8.6375,92.13477273,7.859545455,3.465312943,68401.83302,88.20637976
29.00037879,70.29409091,79.52159091,2.189469697,7.695833333,97.29204545,7.693181818,2.561994469,64691.7186,149.1974049
28.54962121,76.80590909,83.01613636,2.764621212,17.04583333,86.75568182,5.781363636,3.529859691,73295.65062,77.13882225
32.70719697,77.13106061,77.76022727,3.069924242,12.12083333,94.21431818,5.522272727,2.603461173,53967.72119,145.7278993
30.29962121,77.175,70.33431818,1.990530303,16.05416667,91.08113636,6.280454545,4.571632676,60504.58946,62.26520077
27.64810606,75.21530303,79.28204545,1.742348485,17.40416667,110.2406818,8.091363636,5.365859287,72394.62283,79.51969539
29.82765152,69.62621212,87.7225,2.827651515,17.94583333,111.3775,8.225,2.685528638,73949.33745,127.241154
33.32765152,74.45075758,77.59113636,1.980681818,16.24583333,112.3202273,5.805909091,2.759383893,62942.66465,116.3542896
33.35416667,77.52651515,85.84840909,2.484924242,12.9625,91.49704545,7.049545455,5.014050769,70751.57216,57.51743447
31.19583333,79.98712121,69.67204545,3.883409091,15.27916667,113.9006818,5.413181818,5.673053757,68949.51658,62.48550174
32.11325758,73.63348485,84.03068182,3.243257576,17.8625,105.0002273,6.872272727,5.661472968,62818.99417,48.48873576
26.61931818,71.99893939,79.05659091,3.008863636,7.554166667,87.8925,7.701363636,4.8616275,55822.7784,98.21146736
30.32083333,78.29984848,75.39295455,3.459924242,8.079166667,91.44159091,6.086818182,3.145927915,63031.00071,112.5639821
28.29507576,70.40833333,81.24068182,1.894015152,11.75416667,91.38613636,4.788636364,6.041522565,72871.63754,78.08102403
31.08977273,76.48954545,76.12568182,3.643106061,11.42083333,113.6234091,6.602272727,5.543103935,63313.6761,61.44699165
31.58295455,75.82166667,83.24159091,2.853257576,9.304166667,101.9502273,8.066818182,2.716860768,72235.61793,123.5112742
27.0594697,79.82893939,78.74659091,3.975984848,16.60416667,86.0625,5.885,2.669988499,69762.20831,155.2479816
33.09962121,70.44348485,74.87159091,4.139469697,8.879166667,105.4715909,6.744090909,5.787890797,59038.2109,56.74130943
30.95719697,71.00590909,72.01113636,2.327348485,13.15416667,111.3497727,6.405909091,1.749528657,67801.14783,185.7184519
30.07689394,80.27712121,75.99886364,3.134924242,8.604166667,110.0465909,7.723181818,5.385554751,53278.69994,77.4277163
32.16628788,74.67924242,75.36477273,1.825075758,8.6625,106.2479545,5.595909091,3.032194681,75839.72908,104.2248649
26.79431818,79.28409091,76.47795455,3.901136364,13.9375,96.7375,6.324090909,1.917452736,69550.20177,195.932931
28.47007576,77.8780303,80.83204545,3.282651515,17.22083333,94.74113636,8.107727273,4.557566304,69656.20504,71.55992782
27.93977273,69.30984848,85.69340909,3.737651515,10.77916667,114.0670455,6.975909091,2.907134985,62023.96965,146.9557335
29.72159091,80.25075758,83.35431818,2.254469697,12.20416667,100.9243182,5.306818182,6.027978601,56494.13244,53.86982773
33.33825758,73.51045455,70.71477273,2.770530303,10.37916667,108.7988636,5.355909091,3.257959156,61917.96638,88.91753044
31.23825758,76.94651515,72.46204545,2.605075758,10.27083333,104.8615909,5.072272727,4.93834741,74514.68822,62.68018068
26.85795455,72.18348485,72.51840909,3.891287879,13.30416667,112.8747727,7.376818182,3.03564354,72906.97197,168.9685604
30.40568182,74.52984848,76.97113636,3.18219697,15.44583333,103.3088636,7.207727273,2.131444461,70998.91312,180.927712
30.36856061,79.24893939,80.15568182,4.084318182,10.52083333,86.14568182,5.762272727,3.39094341,73931.67023,105.4244742
29.41931818,73.94106061,73.73022727,3.028560606,9.245833333,82.73522727,6.037727273,3.805663407,62112.30571,85.55892519
31.67840909,71.68257576,86.53886364,3.060075758,14.25416667,99.64886364,6.572272727,3.304576967,55911.11446,77.13435968
28.95795455,72.71075758,80.45159091,2.431742424,15.4625,79.85159091,7.925,2.738611054,71634.93273,98.92341003
30.86704545,76.44560606,86.65159091,2.085075758,12.85416667,106.2202273,5.803181818,2.537206747,67218.12985,123.4707607
30.41628788,73.71257576,74.09659091,4.196590909,8.520833333,80.46159091,7.712272727,1.768907015,56052.45215,188.5186613
32.16098485,77.65833333,75.88613636,3.924772727,9.0375,86.53386364,6.875,5.371115499,69391.19687,60.33891492
32.53219697,71.02348485,73.23704545,3.424469697,16.52083333,107.1906818,7.584090909,3.232491053,71617.26552,105.3096554
29.83825758,77.85166667,82.1425,3.375227273,14.92083333,112.6252273,4.965909091,2.844201929,70786.90658,114.0682459
29.78522727,76.7180303,83.28386364,2.457348485,10.57083333,109.5197727,6.419545455,2.16973568,53791.04907,211.0520719
28.66098485,71.91984848,73.09613636,3.926742424,11.02083333,86.3675,5.235909091,5.604671367,74143.67677,68.94171014
32.40492424,74.60893939,83.88977273,1.890075758,16.87916667,95.85022727,7.027727273,3.653892183,61175.9435,114.9537523
32.45795455,78.84469697,70.13704545,2.234772727,8.504166667,110.8784091,7.881363636,5.991065959,73065.97687,68.34712792
30.5594697,77.79893939,82.84704545,2.415984848,15.2875,90.19386364,7.979545455,1.906472851,62271.31061,158.2898428
27.39886364,76.90257576,71.43340909,3.14280303,18.47083333,86.00704545,7.589545455,3.25966537,68419.50023,126.7677147
32.21401515,77.88681818,73.50477273,1.895984848,11.17083333,97.26431818,4.720454545,5.024774179,63101.66956,55.5642903
32.08674242,70.72469697,83.81931818,3.741590909,16.37083333,103.5861364,7.030454545,5.921158838,62783.65975,42.29331806
27.59507576,75.5580303,70.12295455,1.760075758,9.504166667,90.47113636,5.178636364,1.866365232,58331.52244,194.8803132
32.46856061,76.70924242,86.3275,3.536742424,9.695833333,115.6197727,7.461363636,5.957583223,54232.72936,54.95491088
33.25340909,77.57924242,69.23522727,4.259621212,18.1625,100.7025,7.300454545,2.971165378,58190.18475,175.9959923
31.47159091,73.10621212,71.95477273,2.339166667,17.6125,108.7434091,5.467727273,4.885835519,75751.39302,67.75013523
27.49431818,77.07833333,87.73659091,4.289166667,14.6125,94.24204545,5.388636364,3.980923904,69903.546,77.42922821
29.19128788,76.38409091,74.29386364,3.948409091,16.0125,95.35113636,4.892272727,2.116881808,70521.89841,134.9435936
28.08825758,72.92166667,83.43886364,2.918257576,11.22916667,85.50795455,7.434090909,1.67704919,56017.11773,175.6312018
27.83901515,78.36136364,85.8625,4.105984848,8.629166667,94.71340909,6.896818182,3.459825025,74956.3685,114.7154411
27.3405303,71.41015152,72.43386364,3.140833333,11.44583333,89.36204545,5.620454545,3.779996175,73542.99158,96.54435043
27.61628788,79.38075758,69.51704545,3.8775,16.2125,100.2034091,6.594090909,3.93822957,74249.68004,165.9349553
27.13901515,77.31560606,75.0125,3.306287879,15.8125,82.20840909,7.685,2.983498786,53526.0409,116.8035993
33.42310606,77.57045455,72.41977273,2.40219697,10.2625,106.3311364,8.154090909,2.386682508,63172.3384,168.1595184
29.10113636,75.97106061,85.22840909,3.989772727,15.4375,98.42886364,6.665,5.794806719,53420.03763,58.00317481
31.27007576,79.01166667,81.42386364,1.785681818,7.845833333,110.6288636,6.471363636,3.436065968,74408.68495,104.6989286
30.34734848,77.0519697,75.71704545,2.607045455,15.59583333,114.9820455,6.127727273,3.256042441,57059.48321,125.138429
31.15871212,71.27833333,80.66295455,2.07719697,14.8375,111.1834091,7.884090909,4.007567064,65327.73821,90.62863783
32.91931818,69.94257576,86.08795455,2.991136364,9.645833333,110.4347727,5.604090909,5.5918142,70186.22139,50.79988078
30.43219697,70.41712121,72.70159091,3.664772727,12.42083333,81.68159091,6.070454545,5.087170806,75892.73072,51.79090462
29.53068182,71.33984848,73.65977273,2.329318182,9.445833333,92.99431818,5.830454545,5.764520742,65698.74965,80.59266239
28.1625,76.36651515,79.36659091,4.190681818,8.7625,106.6638636,5.175909091,4.79133721,71122.5836,79.03413282
32.65416667,75.2680303,82.70613636,2.674015152,18.12916667,112.7084091,6.864090909,4.231077385,59656.56331,83.45070626
28.56022727,78.57227273,84.9325,1.974772727,16.8875,93.02204545,8.285,4.829167708,64479.71206,70.21351328
30.68143939,72.0780303,73.6175,2.894621212,10.67083333,89.33431818,5.099545455,4.610372583,57094.81763,59.14447515
31.65189394,70.18863636,78.64795455,3.920833333,13.40416667,95.37886364,7.496818182,5.772357756,68490.16908,47.8461507
26.65113636,79.96954545,69.41840909,1.706893939,11.3625,101.8115909,6.250454545,5.65421883,54197.39494,74.41638507
30.25189394,75.10984848,86.00340909,2.092954545,13.72083333,85.1475,8.222272727,5.122116319,61440.95167,65.38619513
31.78977273,76.4719697,84.36886364,2.782348485,15.5125,111.8211364,7.745,4.479332019,71723.26879,78.21241997
33.4125,79.23136364,81.04340909,2.555833333,16.20416667,107.4679545,8.279545455,2.895386293,53720.38023,124.8691023
30.06628788,80.47924242,72.02522727,4.035075758,17.1875,85.7575,8.235909091,3.576759826,68825.8461,120.7543648
33.20037879,72.86015152,70.72886364,2.473106061,17.57083333,81.51522727,7.398636364,2.132867231,69373.52966,133.0028018
27.80189394,73.695,84.14340909,3.103409091,8.3125,82.4025,8.205909091,2.260066117,72129.61466,158.3107279
33.39659091,74.38045455,83.48113636,2.443560606,15.42916667,92.68931818,7.251363636,5.996897422,61935.6336,42.08393597
31.64128788,78.95893939,74.71659091,3.950378788,13.17083333,80.21204545,4.728636364,1.789128911,62836.66138,152.3481397
32.50568182,77.27166667,82.39613636,3.540681818,12.5125,92.21795455,5.516818182,1.66738034,65098.06446,140.1227898
31.05795455,69.91621212,76.04113636,3.879469697,11.52083333,92.1625,7.275909091,6.276470693,61317.28119,44.26412969
28.94204545,78.19439394,78.8875,2.128409091,15.35416667,99.87068182,7.499545455,3.57874195,61105.27465,99.2476012
30.18825758,71.85833333,69.36204545,3.887348485,9.979166667,111.9043182,7.665909091,3.459657304,65469.0759,109.8236706
29.92310606,74.75833333,84.59431818,3.918863636,13.2125,95.24022727,5.279545455,2.458741054,66847.11841,128.3969312
26.66704545,70.25893939,73.47659091,2.628712121,18.19583333,79.82386364,6.179545455,5.797065775,59267.88465,56.0942057
32.0655303,73.96742424,83.39659091,3.788863636,10.97083333,104.2515909,5.293181818,4.319192982,76069.40283,61.80824749
28.75643939,71.56833333,69.7425,3.849924242,10.1375,79.79613636,5.088636364,5.959649392,73330.98504,51.55746791
31.48219697,78.24712121,86.42613636,3.765227273,17.97083333,100.2865909,8.126818182,2.142279871,74673.69312,137.00248
28.59204545,70.90924242,69.44659091,3.158560606,9.9625,89.77795455,7.147727273,5.502152982,55398.76532,63.37592142
29.05871212,70.77742424,70.19340909,3.808560606,7.795833333,82.76295455,7.824090909,3.280249508,74532.35543,119.4440521
27.14431818,73.01833333,79.60613636,1.937348485,15.39583333,87.75386364,6.062272727,4.696890439,68578.50514,67.71726033
30.41098485,78.83590909,72.32113636,2.124469697,10.4625,91.96840909,5.083181818,3.070925087,60575.25831,161.3669514
29.77992424,76.10287879,79.56386364,3.257045455,7.6375,93.79840909,4.736818182,2.234911035,75044.70456,172.0148949
29.40871212,75.13621212,81.0575,3.806590909,14.40416667,100.4529545,4.799545455,1.986003206,75186.04225,135.0101152
29.0375,71.44530303,87.5675,3.910984848,10.6875,104.6397727,6.354090909,5.269392967,71599.59831,77.93931996
26.82083333,69.50318182,76.60477273,3.373257576,13.22083333,108.9097727,5.909545455,2.391932205,57571.83234,163.3554904
30.02386364,77.04318182,78.98613636,3.777045455,10.74583333,90.3325,7.158636364,5.438101356,74762.02918,60.56450428
29.85416667,72.20984848,84.35477273,3.589924242,10.07916667,106.2756818,6.637727273,5.217732292,56070.11936,63.18151576
28.52840909,75.40863636,75.59022727,2.14219697,12.77083333,83.98295455,4.927727273,2.416876193,72111.94745,119.8223308
29.14886364,75.12742424,79.16931818,4.253712121,14.00416667,113.1243182,7.633181818,3.507822161,65045.06283,120.2286616
27.74356061,72.86893939,85.15795455,2.477045455,13.57916667,113.0965909,6.160454545,1.74105728,67394.80196,200.8932221
27.37765152,76.20833333,78.5775,1.852651515,11.90416667,81.87568182,8.162272727,6.362784101,58985.20927,57.8634726
26.97992424,73.22924242,73.94159091,2.2525,11.80416667,103.1425,6.182272727,3.66494159,70839.90821,103.0604196
31.46628788,72.50863636,86.82068182,2.565681818,14.64583333,97.37522727,8.287727273,4.323032744,69073.18706,58.15637665
32.42083333,72.06924242,78.2675,3.672651515,14.27083333,80.71113636,6.681363636,3.202247462,52925.35571,69.00084242
31.61477273,79.67954545,82.00159091,3.314166667,15.32916667,88.75204545,4.747727273,2.44996682,72712.63264,99.06619001
30.85113636,73.115,80.00068182,2.668106061,14.45416667,115.0929545,6.790454545,3.507452436,67112.12658,90.73004724
30.81401515,74.70560606,78.56340909,2.268257576,10.07083333,80.12886364,7.535,2.727798084,54780.41292,101.6458912
28.89962121,69.27469697,85.77795455,4.098106061,14.7625,113.5679545,5.385909091,2.239679214,63366.67773,137.2528873
26.79962121,71.82318182,80.2825,3.469772727,12.75416667,103.6693182,5.017727273,2.370577734,74779.69639,143.5501193
32.71780303,78.73924242,84.0025,2.112651515,17.42083333,98.95568182,6.956818182,2.189040573,64426.71042,143.7709016
28.61325758,71.45409091,75.80159091,2.526287879,17.4875,113.7620455,7.412272727,2.747927737,59320.88629,161.8382239
28.66628788,79.59166667,87.24340909,1.876287879,17.15416667,92.05159091,7.974090909,2.847524962,76122.40447,122.8087239
30.78219697,79.12590909,85.31295455,1.945227273,10.82083333,109.1870455,6.962272727,3.065854935,55381.09811,119.2129492
30.24659091,74.48590909,86.7925,3.119166667,11.20416667,113.5125,4.818636364,4.29702194,60327.91734,81.0141518
32.10795455,75.20651515,72.92704545,2.284015152,12.62083333,104.2793182,5.868636364,5.852540419,56812.14225,69.20459957
29.74280303,73.95863636,74.12477273,3.361439394,8.4875,110.2684091,4.706818182,3.166395723,73277.98341,117.7125164
26.91628788,80.05742424,84.56613636,3.652954545,12.2375,82.59659091,5.495,6.20880851,69815.20994,51.62007385
28.44356061,73.66863636,81.74795455,2.746893939,17.4375,89.27886364,4.933181818,4.985137365,64214.70388,55.38014385
30.50113636,70.59287879,84.89022727,3.964166667,10.0125,96.01659091,7.941363636,2.590459006,56670.80455,133.8243516
32.7655303,74.59136364,73.89931818,2.906439394,11.5125,90.72068182,6.119545455,2.019391603,61458.61888,130.6501961
31.76325758,71.04106061,80.1275,4.271439394,12.69583333,85.20295455,5.745909091,4.01951434,70398.22793,67.12484933
27.6905303,79.43348485,75.92840909,4.064621212,15.22916667,91.46931818,5.901363636,5.42885321,58119.5159,60.97598113
27.70643939,79.0819697,82.35386364,2.937954545,9.070833333,80.84977273,6.945909091,3.142006199,63578.68427,110.9668818
28.17310606,70.45227273,81.73386364,1.878257576,8.904166667,83.20659091,5.115909091,3.889443582,71034.24754,91.22699093
33.36477273,74.04651515,70.09477273,3.721893939,18.0625,79.26931818,8.069545455,4.452382742,60557.59109,54.86226766
26.61401515,69.52075758,86.62340909,2.27219697,16.0875,89.69477273,6.730454545,5.298766799,62801.32696,64.62457193
31.15340909,75.68106061,83.90386364,3.262954545,13.1625,79.76840909,5.939545455,4.769960795,57342.15859,52.69906062
28.50189394,74.96045455,82.59340909,3.584015152,12.2625,82.98477273,5.598636364,2.499388764,64921.39235,124.2491238
30.63901515,72.825,81.39568182,3.138863636,18.0125,98.5675,8.148636364,5.306499782,72836.30312,55.20604851
32.12916667,69.87227273,80.77568182,3.773106061,16.10416667,97.87431818,5.792272727,3.47491539,57642.50119,80.28645523
30.02916667,76.77954545,83.96022727,2.445530303,10.12083333,83.42840909,7.715,1.926667704,64303.03994,199.0252394
30.1405303,74.19590909,79.26795455,3.495378788,8.320833333,115.3979545,8.115909091,4.549327734,73030.64245,100.3890577
33.12613636,73.15015152,73.42022727,2.685833333,12.3625,109.8247727,6.885909091,2.382112927,70928.24427,122.4004261
33.05189394,72.61409091,86.70795455,2.88280303,9.8875,103.4475,6.951363636,5.162240232,72747.96706,66.80400728
31.60416667,77.96590909,79.15522727,2.004318182,8.295833333,81.43204545,6.517727273,4.301051242,65080.39725,126.6232597
26.56628788,73.13257576,75.37886364,2.236742424,9.654166667,101.9779545,7.674090909,5.992723097,60310.25013,73.24271101
31.12159091,72.38560606,76.0975,2.455378788,10.95416667,112.8470455,7.886818182,4.801398221,63596.35148,72.55110201
28.16780303,76.45439394,77.97159091,3.794772727,15.64583333,83.95522727,7.333181818,5.564960986,74126.00956,53.73177455
30.15113636,74.89893939,74.50522727,3.489469697,8.6125,101.0352273,6.018636364,4.033722496,67871.81667,85.63314526
33.38598485,72.90409091,80.25431818,3.081742424,13.1125,87.19931818,6.725,2.525865833,59550.56004,106.1374202
31.6094697,78.80954545,80.19795455,3.5525,17.09583333,93.90931818,6.155,2.40181941,70309.89187,112.2489653
33.30643939,79.71469697,85.27068182,3.50719697,14.7125,103.9465909,5.855,4.742239349,60045.24196,54.16777665
29.25492424,77.28045455,87.14477273,2.589318182,7.754166667,85.42477273,5.197727273,5.036299748,71069.58196,65.72144244
27.81780303,70.6280303,87.06022727,3.903106061,9.0875,81.59840909,6.836818182,5.750906144,65681.08244,54.61910451
26.8844697,73.88833333,75.56204545,3.260984848,17.07083333,92.93886364,4.873181818,3.695411939,74868.03245,94.76710428
28.27386364,74.82863636,72.65931818,2.165833333,14.1125,102.7265909,7.671363636,2.72688303,60433.92061,163.9314038
31.37613636,78.37015152,78.07022727,3.176287879,16.4125,83.26204545,8.211363636,6.065624231,63896.69408,78.33133297
32.41022727,74.1519697,85.63704545,3.056136364,16.55416667,106.0815909,5.964090909,2.194063403,67571.47408,121.9453703
31.06856061,69.54712121,78.52113636,2.510530303,14.82083333,109.7138636,7.556818182,1.720748728,65133.39889,200.4028842
27.53674242,79.76742424,85.90477273,2.479015152,10.85416667,83.09568182,7.687727273,2.901116241,71882.2737,119.9873834
27.77007576,76.63015152,73.99795455,3.999621212,17.19583333,88.47477273,5.865909091,5.290591552,54409.40148,59.43415436
32.56401515,69.52954545,73.22295455,3.132954545,12.09583333,100.8411364,5.034090909,4.721933553,68172.15927,55.71007755
28.34280303,80.32106061,79.9725,3.345681818,13.8625,99.23295455,5.137727273,4.760910234,66087.42831,66.1887466
27.12310606,75.04833333,79.12704545,4.24780303,12.52916667,98.31795455,7.892272727,2.328372973,75009.37014,157.1875993
32.47916667,70.90045455,87.28568182,2.595227273,10.32083333,93.74295455,6.135909091,2.97621433,70822.241,92.35888117
27.02765152,72.19227273,74.80113636,2.898560606,8.770833333,82.01431818,7.475,3.73921995,73684.32927,103.7074993
32.66477273,79.42469697,82.46659091,1.724621212,14.77916667,101.7838636,8.124090909,5.819289267,70380.56071,60.27016073
29.16477273,71.48924242,85.51022727,2.150075758,17.67083333,114.2888636,8.050454545,4.260399139,73878.6686,92.4475821
29.42462121,78.37893939,86.28522727,3.505227273,11.97083333,102.3106818,7.775,6.040995317,71387.59177,58.11971313
29.15416667,77.70227273,77.40795455,2.498712121,13.9875,109.8525,6.294090909,5.815865991,62889.66302,65.52703661
29.72689394,80.10136364,76.28068182,3.010833333,10.65416667,94.32522727,6.692272727,5.582642486,62854.3286,56.10359505
32.35719697,78.94136364,75.9425,2.504621212,18.39583333,100.1479545,7.425909091,3.70921332,68013.15437,85.65749632
29.18598485,74.81106061,71.22204545,2.815833333,13.6875,100.7579545,6.986818182,5.96158051,72376.95562,57.48061552
32.25113636,69.38893939,77.73204545,1.935378788,13.97916667,87.22704545,6.231363636,3.491604101,70239.22302,69.60786683
29.06931818,76.25227273,71.67295455,2.658257576,7.570833333,86.72795455,7.256818182,5.323864632,76051.73562,76.40470808
32.55340909,71.17287879,77.94340909,1.846742424,7.9375,103.2256818,6.599545455,4.776942473,55928.78167,84.71009652
30.59128788,78.17681818,77.83068182,2.928106061,10.7625,96.54340909,7.810454545,4.32147025,66264.10042,77.39462871
31.97007576,79.34560606,76.16795455,2.943863636,14.72916667,90.60977273,5.165,1.861524594,66829.45119,201.3050431
32.64356061,70.42590909,70.32022727,2.843409091,14.52083333,91.69113636,7.614090909,3.185874182,60893.26811,81.52608549
31.26477273,79.47742424,74.60386364,3.385075758,13.0625,114.0393182,4.990454545,5.67799857,76210.74052,59.6579582
28.68219697,78.71287879,73.12431818,3.107348485,7.954166667,96.68204545,7.213181818,3.938278325,58561.19619,107.2465844
33.46022727,74.87257576,86.75022727,3.020681818,17.4625,87.80931818,6.013181818,2.507697244,67076.79216,80.61712008
26.56098485,73.60712121,82.86113636,3.300378788,13.7625,101.5897727,6.035,3.720177022,57730.83725,93.59352942
28.0405303,79.67075758,72.63113636,3.4225,18.1125,104.1684091,7.704090909,3.032440007,53773.38186,222.7251365
32.80265152,75.97984848,73.91340909,2.760681818,17.27916667,104.9170455,5.113181818,2.607571628,58914.54042,94.62520218
32.51628788,76.28742424,69.22113636,2.603106061,10.97916667,91.80204545,5.148636364,5.674835025,54427.06869,60.41243057
31.57765152,76.34015152,73.34977273,3.899166667,17.6375,110.7952273,7.270454545,6.013106247,59621.22888,67.97484645
26.74659091,75.00439394,80.39522727,2.949772727,7.629166667,113.2075,6.635,5.829149838,72535.96052,74.14943292
33.15795455,73.00075758,84.18568182,3.568257576,17.72916667,83.04022727,5.325909091,5.459999592,74585.35706,46.92638851
32.9405303,75.35590909,74.75886364,2.53219697,14.49583333,79.54659091,8.099545455,5.658956334,75910.39793,43.25210664
32.4155303,80.365,70.70068182,4.149318182,12.4625,99.53795455,6.624090909,2.072763248,69002.51821,205.3281793
27.27159091,74.18712121,79.01431818,3.98780303,18.07916667,104.4734091,6.408636364,4.763295797,66529.1086,73.73386949
27.90795455,75.61075758,76.01295455,2.847348485,10.55416667,96.79295455,7.025,1.910500415,61476.2861,185.4361858
29.62083333,74.31015152,83.97431818,3.723863636,15.22083333,84.03840909,6.626818182,6.234190525,57077.15042,47.22140876
